hour,day,month,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
10,5,7,42.1,186.68,84.34,0.07,0.37,59.1,0.0,4.209999999999994
1,16,6,27.03,120.68,81.18,0.08,0.37,57.53,0.0,0.0
11,21,6,23.16,110.11,76.53,0.07,0.5,51.35,0.0,-0.2299999999999897
3,29,7,22.81,112.17,70.06,0.08,0.64,49.33,0.0,-1.3299999999999983
0,15,6,22.0,97.84,77.03,0.12,0.59,48.43,0.0,1.1999999999999886
10,18,6,26.19,119.28,77.5,0.05,0.43,47.84,0.0,-2.3800000000000097
19,7,6,8.82,43.4,78.87,0.05,0.21,51.05,0.0,-2.1300000000000026
4,2,6,38.15,143.63,84.43,0.08,0.54,58.63,0.0,2.049999999999997
8,22,6,30.35,144.39,78.93,0.07,0.46,55.19,0.0,0.5899999999999892
0,9,6,4.85,21.35,77.4,0.05,0.21,46.93,0.0,-0.3299999999999983
15,11,7,14.58,64.72,74.66,0.09,0.32,42.25,0.0,0.990000000000002
18,27,7,35.94,187.44,72.14,0.1,0.56,48.39,0.0,-0.1800000000000068
2,10,7,27.5,126.13,75.7,0.11,0.54,47.96,0.0,-1.9899999999999949
17,27,7,36.01,185.58,72.81,0.1,0.56,49.35,0.0,2.3400000000000034
0,8,6,9.86,49.52,79.07,0.05,0.21,55.31,0.0,2.4099999999999966
22,7,6,8.82,44.59,78.45,0.05,0.22,53.06,0.0,1.1700000000000017
23,27,6,15.13,22.92,85.21,0.14,0.27,52.18,0.26,-1.6000000000000014
4,8,6,12.01,59.06,80.58,0.04,0.19,58.43,0.0,-48.33
10,22,6,30.5,144.28,79.66,0.08,0.46,55.72,0.0,0.0900000000000034
13,21,7,17.57,68.82,73.77,0.06,0.27,47.48,0.0,-0.0700000000000002
5,20,7,17.05,68.96,80.89,0.1,0.36,41.26,0.0,1.8099999999999952
17,8,7,26.21,96.91,75.22,0.12,0.53,51.46,0.0,0.5400000000000063
7,21,6,23.49,113.25,74.22,0.07,0.53,49.28,0.0,-0.4200000000000017
10,10,7,24.57,122.17,74.93,0.05,0.48,45.16,0.0,0.6899999999999977
1,4,6,35.74,173.46,82.2,0.08,0.52,62.26,0.0,-3.0999999999999943
11,27,7,30.42,153.05,72.79,0.06,0.54,52.05,0.0,4.019999999999996
7,25,6,41.49,158.52,95.96,0.07,0.62,72.75,0.0,-2.4599999999999937
0,2,7,16.5,71.97,71.5,0.1,0.4,44.71,0.0,-0.9500000000000028
4,28,6,12.22,16.8,83.88,0.1,0.16,57.91,0.08,-2.1099999999999994
20,5,7,30.54,108.14,71.22,0.13,0.57,49.59,0.0,3.4099999999999966
17,10,6,11.76,46.21,78.66,0.06,0.24,43.55,0.0,1.6199999999999974
6,1,7,17.04,80.1,71.61,0.07,0.38,47.42,0.0,0.509999999999998
21,9,6,4.26,17.38,74.65,0.06,0.2,40.21,0.0,0.6700000000000017
17,7,6,9.93,48.29,79.36,0.05,0.21,50.05,0.0,-2.739999999999995
11,6,6,12.82,65.43,79.98,0.03,0.16,51.27,0.0,0.0399999999999991
23,16,7,29.11,121.18,77.01,0.09,0.47,41.76,0.0,1.6599999999999966
5,10,6,6.12,23.17,76.62,0.04,0.2,43.5,0.0,0.620000000000001
3,22,7,15.22,57.03,72.95,0.08,0.27,51.04,0.0,-1.3900000000000006
15,9,7,30.42,150.09,76.41,0.1,0.52,46.34,0.0,-0.3299999999999983
16,8,6,7.86,36.17,79.98,0.06,0.21,51.36,0.0,-3.3299999999999983
17,2,6,47.26,197.24,90.73,0.09,0.44,63.17,0.0,0.4000000000000057
15,29,6,11.41,18.55,95.51,0.1,0.18,74.42,0.0,1.8299999999999983
12,5,6,11.77,55.46,74.61,0.04,0.22,47.87,0.0,-3.0700000000000003
14,2,6,46.56,189.99,89.65,0.08,0.43,60.83,0.0,0.8099999999999881
12,24,6,32.59,144.17,80.0,0.06,0.5,49.65,0.0,-0.8599999999999994
13,12,7,15.32,61.67,74.35,0.07,0.29,39.08,0.0,-1.5399999999999991
20,23,7,25.13,108.14,80.37,0.08,0.45,47.85,0.0,6.0800000000000125
1,31,7,32.15,147.05,71.76,0.11,0.64,46.25,0.0,1.519999999999996
0,21,6,29.25,130.81,77.92,0.09,0.52,52.48,0.0,-0.9200000000000016
9,20,6,27.43,123.06,79.64,0.04,0.47,51.33,0.0,-0.4400000000000119
19,7,7,39.28,182.34,82.51,0.1,0.49,54.03,0.0,3.719999999999999
4,10,7,25.65,117.79,74.82,0.09,0.54,47.13,0.0,-1.9099999999999968
0,2,6,34.34,132.69,80.49,0.09,0.57,52.61,0.0,1.8900000000000008
5,2,8,17.44,62.66,73.77,0.05,0.33,49.75,0.0,-0.8400000000000034
17,20,7,21.9,97.47,75.75,0.1,0.39,47.3,0.0,0.8799999999999955
20,3,6,53.56,296.37,90.23,0.08,0.51,68.45,0.0,-6.360000000000014
13,7,7,32.03,143.68,76.3,0.09,0.44,56.54,0.0,-0.9099999999999966
18,23,7,18.9,82.26,78.0,0.08,0.44,47.25,0.0,5.779999999999994
3,16,6,27.71,118.78,81.3,0.1,0.34,55.54,0.0,0.9500000000000028
21,21,6,34.97,164.31,81.62,0.08,0.49,56.49,0.0,4.569999999999993
3,6,7,37.74,185.95,71.99,0.11,0.6,54.7,0.0,-3.049999999999997
21,25,7,31.12,108.85,73.46,0.09,0.47,51.11,0.0,1.4099999999999966
20,16,6,37.14,175.04,83.04,0.07,0.33,55.64,0.0,-1.009999999999991
8,1,7,17.34,82.44,71.29,0.06,0.38,45.42,0.0,0.480000000000004
16,30,6,21.88,104.51,70.09,0.11,0.48,39.65,0.0,0.1499999999999914
16,26,7,33.96,147.53,74.25,0.09,0.56,51.38,0.0,4.579999999999998
19,19,6,24.05,95.45,81.03,0.09,0.48,51.83,0.0,3.5999999999999943
22,11,6,8.97,36.41,74.64,0.06,0.32,41.14,0.0,0.3000000000000042
3,4,6,35.71,167.55,84.44,0.08,0.48,66.83,0.0,-0.1899999999999977
19,8,7,27.78,111.05,73.98,0.13,0.53,50.32,0.0,1.9399999999999975
15,10,6,10.82,42.56,78.71,0.06,0.23,42.85,0.0,3.25
9,19,6,20.14,92.23,76.15,0.04,0.45,48.45,0.0,0.0600000000000022
8,17,6,37.1,149.07,83.41,0.05,0.35,50.1,0.0,0.25
6,26,6,48.28,217.68,91.18,0.08,0.36,62.97,0.0,-0.789999999999992
7,8,6,12.34,59.6,80.6,0.03,0.18,56.78,0.0,-0.0900000000000034
18,1,6,33.53,130.29,79.94,0.08,0.51,52.7,0.0,-1.6200000000000043
16,25,7,24.94,93.98,78.73,0.09,0.43,54.66,0.0,1.7800000000000011
12,19,7,20.34,75.17,77.16,0.07,0.32,40.03,0.0,-1.2800000000000011
16,21,7,17.86,73.91,74.24,0.07,0.29,48.97,0.0,-0.2300000000000039
15,25,6,37.05,170.73,88.53,0.11,0.51,59.69,0.0,0.0999999999999943
13,3,6,51.46,224.37,94.39,0.07,0.46,71.67,0.0,6.719999999999999
1,7,7,37.19,169.14,72.17,0.12,0.61,55.72,0.0,-2.0200000000000102
15,17,7,21.97,102.76,77.67,0.08,0.35,40.46,0.0,-1.1499999999999917
15,29,7,36.17,175.59,73.57,0.1,0.62,45.69,0.0,4.670000000000002
12,12,6,8.68,37.74,73.68,0.04,0.34,35.44,0.0,-1.1599999999999966
12,2,6,45.98,185.18,88.51,0.05,0.43,58.71,0.0,0.3700000000000045
9,28,6,9.84,13.5,87.25,0.07,0.14,67.79,0.02,0.1700000000000017
0,31,7,33.11,146.19,72.26,0.11,0.65,45.83,0.0,0.3700000000000045
6,2,8,16.96,60.82,73.16,0.05,0.32,48.92,0.0,-1.009999999999998
9,11,7,14.69,64.13,74.55,0.05,0.31,42.15,0.0,-1.6599999999999966
12,1,7,20.4,95.71,71.81,0.06,0.42,42.64,0.0,1.5499999999999972
22,8,6,5.02,22.67,78.64,0.05,0.21,48.42,0.0,-0.5399999999999991
0,9,7,32.29,179.54,72.79,0.11,0.58,48.09,0.0,1.9599999999999935
21,19,6,26.76,108.76,77.53,0.1,0.5,48.61,0.0,2.0600000000000023
22,28,6,10.0,12.41,73.13,0.1,0.15,47.07,0.0,1.3400000000000034
10,2,7,17.08,74.93,71.29,0.05,0.41,42.03,0.0,0.3999999999999986
9,27,7,26.57,135.42,72.29,0.05,0.49,52.63,0.0,2.190000000000012
2,1,7,16.78,68.54,70.74,0.11,0.39,46.05,0.0,-0.9299999999999996
1,18,6,36.09,145.69,81.37,0.08,0.49,50.71,0.0,0.1000000000000085
3,5,7,29.7,108.81,75.18,0.11,0.36,53.82,0.0,3.050000000000012
11,26,6,44.13,173.18,89.96,0.07,0.3,60.91,0.0,-1.9699999999999989
18,5,6,8.73,43.37,74.36,0.05,0.21,48.14,0.0,-1.2399999999999949
6,18,6,30.27,125.5,80.66,0.06,0.42,54.57,0.0,-3.700000000000003
13,30,7,36.92,160.45,69.76,0.09,0.71,48.16,0.0,5.569999999999993
1,11,7,22.77,104.74,76.62,0.1,0.46,43.73,0.0,-1.8900000000000008
0,26,6,43.63,215.1,91.65,0.07,0.42,63.72,0.0,5.0
19,30,7,40.46,168.58,72.15,0.12,0.7,45.51,0.0,-4.1200000000000045
17,4,6,22.08,103.22,77.69,0.07,0.39,53.08,0.0,-0.5200000000000102
1,6,7,38.41,167.59,72.48,0.11,0.61,53.56,0.0,2.219999999999999
1,23,7,14.33,51.27,82.66,0.08,0.3,48.51,0.0,-0.0399999999999991
18,30,7,42.13,173.0,72.57,0.12,0.7,46.66,0.0,-1.8400000000000036
3,2,7,17.07,73.97,72.33,0.1,0.44,45.89,0.0,-0.279999999999994
14,21,6,24.08,110.97,78.46,0.08,0.48,53.24,0.0,0.730000000000004
11,1,6,41.19,134.25,83.49,0.05,0.44,51.3,0.0,-2.239999999999995
9,17,6,37.16,148.47,83.17,0.05,0.34,48.1,0.0,0.1500000000000056
18,12,6,8.99,40.33,72.24,0.08,0.4,37.18,0.0,1.1300000000000026
13,29,6,10.71,15.69,125.21,0.08,0.14,76.01,0.0,-1.9099999999999968
6,22,7,15.02,57.27,72.2,0.05,0.26,49.7,0.0,0.2700000000000031
12,29,7,30.11,148.04,75.09,0.06,0.58,46.58,0.0,3.4299999999999926
12,29,6,11.17,15.64,132.55,0.07,0.13,75.18,0.0,-2.710000000000001
4,6,7,35.71,176.5,71.22,0.1,0.59,54.07,0.0,-5.0
14,7,6,11.97,59.5,79.3,0.05,0.2,48.23,0.0,-2.1899999999999977
0,8,7,41.84,171.95,81.42,0.1,0.63,57.83,0.0,-0.7399999999999949
14,20,7,21.82,98.27,74.22,0.1,0.39,45.22,0.0,-1.0300000000000011
15,11,6,9.48,35.82,77.33,0.06,0.29,41.49,0.0,-0.7100000000000009
21,14,6,20.62,91.46,75.63,0.11,0.52,44.29,0.0,0.2999999999999971
16,29,7,36.92,180.89,72.36,0.1,0.63,45.31,0.0,1.8499999999999943
23,13,7,20.18,83.78,82.26,0.07,0.37,47.89,0.0,1.6199999999999903
7,22,6,30.07,142.78,79.38,0.08,0.45,55.66,0.0,0.6300000000000097
23,12,7,14.77,59.5,82.53,0.07,0.28,44.24,0.0,0.1899999999999977
18,2,7,17.69,76.29,73.55,0.1,0.38,43.73,0.0,0.5700000000000003
22,25,7,31.32,105.17,72.85,0.09,0.46,50.65,0.0,0.4200000000000017
11,2,7,17.48,76.38,71.01,0.06,0.42,41.26,0.0,0.8400000000000034
21,16,7,27.48,118.25,76.9,0.09,0.45,41.7,0.0,1.740000000000009
13,22,6,30.04,141.26,79.61,0.09,0.46,54.54,0.0,-0.519999999999996
22,1,6,32.83,129.98,78.89,0.09,0.58,50.99,0.0,0.7999999999999972
18,15,6,26.45,108.58,78.78,0.1,0.42,48.9,0.0,-0.3299999999999983
1,24,7,23.21,98.02,78.24,0.08,0.44,47.39,0.0,-4.109999999999999
2,15,6,23.05,101.78,77.51,0.13,0.63,49.38,0.0,0.9500000000000028
20,18,6,21.9,95.81,78.78,0.09,0.46,48.9,0.0,3.1299999999999955
14,20,6,25.81,110.64,83.25,0.07,0.46,54.15,0.0,1.5100000000000051
0,10,6,5.08,20.21,76.47,0.05,0.2,43.44,0.01,1.2900000000000027
16,8,7,25.95,95.78,74.68,0.12,0.53,50.16,0.0,-0.5900000000000034
4,21,7,24.82,89.82,71.96,0.08,0.34,47.6,0.0,-1.7000000000000028
19,12,7,13.52,53.71,79.21,0.07,0.28,43.08,0.0,0.6099999999999994
18,31,7,31.5,142.96,74.3,0.11,0.52,45.27,0.0,1.0999999999999943
21,4,6,21.68,94.77,77.43,0.07,0.39,54.39,0.0,0.1099999999999994
16,12,7,13.4,53.41,77.08,0.07,0.27,41.89,0.0,-1.1799999999999995
6,15,7,24.84,108.94,81.71,0.07,0.42,45.4,0.0,-0.4899999999999949
3,16,7,30.27,133.98,76.09,0.1,0.42,41.68,0.0,-0.25
19,29,6,11.25,25.34,80.25,0.1,0.26,64.24,0.0,2.210000000000001
4,12,7,17.55,69.05,74.29,0.1,0.31,41.3,0.0,0.8800000000000026
8,7,6,16.73,87.25,78.57,0.03,0.19,49.4,0.0,-2.1599999999999966
10,16,7,25.72,112.03,74.17,0.05,0.4,38.34,0.0,-1.5600000000000025
5,25,7,26.0,107.79,73.18,0.07,0.43,46.02,0.0,-0.1099999999999994
9,2,8,15.82,62.99,71.43,0.04,0.33,45.56,0.0,-0.0499999999999971
15,3,7,19.88,81.04,71.0,0.11,0.35,42.69,0.0,0.3599999999999994
0,25,6,42.76,156.12,91.61,0.09,0.62,68.64,0.0,2.4200000000000017
2,30,6,19.14,59.34,73.57,0.1,0.39,52.12,0.0,2.740000000000002
12,23,7,17.72,76.57,73.32,0.05,0.42,46.41,0.0,-0.5499999999999972
3,21,6,26.63,124.51,76.6,0.09,0.52,51.99,0.0,-2.9399999999999977
3,24,6,30.36,132.02,82.87,0.11,0.49,57.79,0.0,0.5200000000000102
3,4,7,25.13,81.41,71.46,0.11,0.34,42.39,0.07,1.0300000000000011
4,22,6,29.83,143.58,77.35,0.09,0.48,53.8,0.0,-1.8299999999999983
4,27,6,45.5,180.48,85.23,0.14,0.31,54.53,0.07,125.62
5,17,7,28.35,121.27,77.31,0.08,0.43,43.89,0.0,-1.3499999999999943
18,26,7,37.96,170.97,73.52,0.09,0.61,51.94,0.0,4.310000000000002
16,3,7,19.85,80.89,71.17,0.11,0.34,42.74,0.0,-0.0600000000000022
20,5,6,8.34,41.96,74.4,0.05,0.21,48.51,0.0,-0.5799999999999983
14,1,7,21.08,95.69,73.37,0.09,0.42,43.92,0.0,0.5799999999999983
17,15,7,23.71,106.46,78.99,0.09,0.45,44.36,0.0,0.9899999999999948
8,5,7,39.07,171.18,80.88,0.07,0.37,57.45,0.0,3.3500000000000085
23,5,6,8.84,44.65,75.03,0.05,0.22,49.96,0.0,1.3699999999999974
3,28,6,13.22,19.06,84.83,0.1,0.19,56.58,0.1,-1.240000000000002
6,27,6,41.86,153.97,87.08,0.14,0.28,54.12,0.2,-3.0799999999999983
6,16,6,29.07,124.56,82.38,0.09,0.29,53.87,0.0,0.8199999999999932
2,12,6,9.95,39.71,74.74,0.07,0.33,40.95,0.0,1.25
2,28,6,13.81,18.67,85.99,0.09,0.18,56.4,0.15,-1.259999999999998
16,9,7,30.51,145.19,76.77,0.1,0.53,47.2,0.0,0.1899999999999977
0,5,7,28.6,119.06,75.53,0.1,0.39,52.31,0.0,-2.1700000000000017
19,6,7,39.48,203.48,73.16,0.12,0.61,51.59,0.0,8.149999999999991
22,2,6,46.93,205.47,91.73,0.07,0.41,67.49,0.0,0.7299999999999898
20,24,7,24.41,93.75,79.59,0.09,0.39,45.72,0.0,4.799999999999997
23,11,7,15.12,61.2,76.08,0.09,0.3,43.74,0.0,0.759999999999998
5,7,7,36.71,183.24,72.53,0.11,0.57,54.82,0.0,0.2199999999999988
23,2,7,18.06,75.4,71.65,0.1,0.38,41.94,0.0,-0.7199999999999989
11,2,8,16.74,70.93,70.18,0.04,0.35,43.89,0.0,0.9499999999999956
4,1,6,40.95,133.41,87.57,0.08,0.47,65.87,0.0,6.280000000000001
11,12,7,16.82,68.32,73.22,0.06,0.31,38.06,0.0,-1.5700000000000005
7,25,7,25.8,110.49,74.74,0.05,0.41,47.37,0.0,-0.1499999999999914
21,11,6,8.9,36.17,74.66,0.06,0.32,41.11,0.0,0.0799999999999983
8,20,7,21.74,92.46,76.71,0.07,0.38,41.37,0.0,2.9200000000000017
2,28,7,28.46,145.41,70.31,0.1,0.6,44.9,0.0,-1.3800000000000097
8,19,6,20.11,91.51,76.65,0.05,0.45,49.98,0.0,0.4899999999999949
10,12,7,17.57,71.99,72.86,0.05,0.32,37.87,0.0,-1.240000000000002
13,15,7,22.96,104.26,76.85,0.08,0.42,42.44,0.0,-0.1499999999999914
15,5,7,34.48,127.55,82.47,0.11,0.44,61.13,0.0,-9.870000000000005
20,26,7,38.4,180.01,71.67,0.09,0.63,51.3,0.0,-0.5699999999999932
14,13,6,15.1,68.18,74.37,0.08,0.47,40.34,0.0,-0.1299999999999954
23,26,7,35.71,171.62,69.53,0.09,0.65,49.68,0.0,-2.6300000000000097
23,13,6,19.83,84.76,78.21,0.11,0.52,45.31,0.0,1.0300000000000011
4,7,6,20.58,106.89,81.13,0.04,0.2,55.63,0.0,-1.4099999999999966
11,18,7,20.11,79.2,77.02,0.06,0.24,38.51,0.0,-1.240000000000009
18,24,6,36.19,145.26,82.04,0.1,0.58,52.31,0.0,3.6700000000000017
2,3,6,49.7,234.16,94.18,0.08,0.44,74.26,0.0,2.0900000000000034
9,29,7,26.36,129.47,72.26,0.05,0.62,46.81,0.0,1.9799999999999895
0,1,7,17.95,74.49,70.13,0.12,0.41,43.82,0.0,0.0
11,5,7,43.43,192.75,85.67,0.07,0.38,60.1,0.0,3.280000000000001
2,17,7,29.95,121.7,77.01,0.1,0.46,42.58,0.0,-0.1699999999999875
11,20,6,25.51,113.06,82.31,0.04,0.45,53.35,0.0,-2.3799999999999955
3,11,7,20.84,93.57,75.65,0.11,0.43,42.69,0.0,-2.0400000000000063
0,28,6,14.8,21.37,85.03,0.12,0.23,53.01,0.24,-0.6899999999999977
12,17,6,36.66,148.55,82.87,0.05,0.34,45.35,0.0,-1.0100000000000051
3,22,6,30.7,149.09,76.95,0.09,0.48,53.37,0.0,-2.9599999999999937
6,14,6,22.18,96.3,78.12,0.08,0.51,48.77,0.0,0.0900000000000034
19,1,6,32.87,129.77,79.23,0.09,0.53,52.27,0.0,-1.3899999999999864
7,29,6,12.35,16.06,84.1,0.05,0.14,59.88,0.0,2.0700000000000003
11,2,6,45.83,184.17,88.13,0.05,0.44,58.16,0.0,1.509999999999991
7,8,7,36.38,149.74,76.33,0.06,0.48,51.06,0.0,-3.25
5,5,7,34.13,136.97,77.1,0.1,0.36,55.43,0.0,4.819999999999993
1,27,7,33.24,161.23,69.0,0.09,0.63,49.36,0.0,-2.8800000000000097
20,17,6,33.17,145.38,81.97,0.08,0.46,50.7,0.0,0.9300000000000068
1,9,7,32.85,184.25,72.98,0.11,0.58,48.38,0.0,1.1800000000000068
5,23,6,34.84,154.49,81.91,0.08,0.5,56.47,0.0,1.1499999999999917
8,2,7,16.86,70.49,71.79,0.05,0.4,44.39,0.0,0.0799999999999983
22,14,7,25.0,106.6,77.98,0.1,0.52,42.07,0.0,0.4599999999999937
3,11,6,11.25,44.57,78.38,0.06,0.24,49.33,0.0,-0.9099999999999966
14,17,7,22.52,105.34,77.27,0.08,0.35,40.23,0.0,-1.3500000000000083
10,3,7,18.09,78.08,71.1,0.08,0.34,41.65,0.0,1.259999999999998
5,21,6,24.16,115.02,75.74,0.09,0.51,51.57,0.0,-2.0799999999999983
9,7,6,15.8,82.37,78.03,0.03,0.19,47.81,0.0,-1.9600000000000009
18,10,7,23.28,107.1,76.22,0.09,0.48,44.08,0.0,-0.1899999999999977
6,6,7,31.34,152.86,70.06,0.08,0.58,51.58,0.0,-4.25
20,26,6,41.61,216.59,83.0,0.12,0.42,52.55,0.0,4.650000000000006
8,29,6,12.6,16.38,90.17,0.04,0.14,62.23,0.0,0.519999999999996
13,24,6,32.56,142.38,80.96,0.07,0.51,50.47,0.0,-0.0600000000000022
11,30,7,33.58,153.86,68.35,0.06,0.7,48.28,0.0,1.6000000000000083
17,1,6,34.3,131.27,80.4,0.08,0.49,52.9,0.0,-1.9500000000000028
6,6,6,12.51,63.87,79.24,0.03,0.2,56.64,0.0,0.7100000000000009
9,1,8,19.82,65.62,76.56,0.05,0.39,45.35,0.0,0.3399999999999892
8,9,7,32.83,175.62,74.6,0.05,0.49,45.7,0.0,0.9499999999999886
12,11,7,13.82,59.11,74.05,0.06,0.31,41.66,0.0,-0.1700000000000017
5,1,8,20.5,80.33,75.83,0.08,0.43,47.55,0.0,-2.1599999999999966
21,8,6,5.15,23.56,79.04,0.05,0.21,48.98,0.0,-1.0399999999999991
2,18,7,22.57,93.96,80.34,0.08,0.31,42.89,0.0,-1.0100000000000051
0,12,7,15.57,62.0,75.84,0.09,0.3,43.56,0.0,0.9499999999999956
23,31,7,30.44,141.35,76.8,0.1,0.51,45.07,0.0,-2.5200000000000102
4,23,7,15.33,54.89,81.87,0.07,0.31,50.6,0.0,0.7299999999999969
1,26,6,45.46,221.07,92.19,0.07,0.41,64.87,0.0,4.5
11,8,6,11.16,51.57,80.39,0.03,0.19,52.9,0.0,-1.7899999999999991
11,13,6,15.43,67.82,75.16,0.05,0.44,40.0,0.0,0.0
12,21,6,23.37,110.28,76.73,0.07,0.5,51.6,0.0,0.4399999999999977
21,24,7,26.99,106.01,78.61,0.09,0.42,44.87,0.0,5.420000000000002
16,31,7,30.66,140.28,73.43,0.11,0.53,45.51,0.0,0.1899999999999977
13,22,7,13.03,41.47,72.21,0.06,0.25,42.66,0.0,-0.1599999999999966
9,22,6,30.46,144.85,78.79,0.07,0.46,54.87,0.0,0.2300000000000039
5,15,7,25.07,109.52,81.35,0.09,0.44,44.97,0.0,-0.5
17,20,6,26.15,110.33,84.59,0.08,0.49,56.62,0.0,0.1499999999999914
12,7,6,13.26,67.9,78.48,0.03,0.19,46.73,0.0,-1.6400000000000006
10,20,7,22.92,100.62,76.14,0.06,0.38,42.7,0.0,0.8799999999999955
16,1,6,35.23,132.81,80.82,0.08,0.47,52.92,0.0,-3.530000000000001
8,15,7,24.3,107.88,81.43,0.06,0.39,45.17,0.0,-0.5600000000000023
14,23,6,32.22,142.4,81.14,0.09,0.5,53.53,0.0,-2.509999999999991
5,28,6,11.68,16.0,85.67,0.1,0.16,61.71,0.06,-2.5799999999999983
2,22,7,15.88,63.99,72.92,0.08,0.29,50.97,0.0,-1.3499999999999943
3,13,7,16.15,66.53,83.77,0.09,0.27,44.65,0.0,0.8200000000000003
10,23,7,18.0,76.68,74.17,0.05,0.41,48.38,0.0,0.6299999999999955
16,10,7,23.62,112.04,75.31,0.09,0.48,43.41,0.0,-0.8999999999999915
18,29,7,35.83,177.42,69.42,0.1,0.68,44.33,0.0,-2.4399999999999977
17,12,6,8.72,38.93,73.12,0.07,0.38,38.05,0.0,0.5799999999999983
23,3,7,22.16,82.2,72.3,0.1,0.35,43.74,0.07,1.9399999999999975
8,10,6,6.67,25.24,76.22,0.03,0.2,40.99,0.0,0.8299999999999983
2,2,6,36.45,138.45,82.45,0.1,0.56,55.41,0.0,103.34
2,19,6,20.52,93.54,76.83,0.08,0.46,49.96,0.0,-1.3400000000000034
17,31,7,30.98,141.0,73.65,0.11,0.52,45.33,0.0,0.6700000000000017
12,10,6,8.38,32.72,77.42,0.03,0.21,40.77,0.0,2.6700000000000017
13,2,6,46.23,187.27,89.14,0.06,0.43,59.6,0.0,0.6099999999999994
23,1,7,16.95,76.11,71.38,0.1,0.4,44.5,0.0,-1.029999999999994
5,14,7,26.4,105.25,80.32,0.07,0.37,46.96,0.0,2.3699999999999903
10,20,6,26.64,119.27,80.86,0.04,0.46,51.94,0.0,-1.6599999999999966
8,24,7,22.28,92.31,76.55,0.04,0.36,47.55,0.0,1.4899999999999949
8,1,8,19.66,65.83,75.52,0.06,0.4,45.96,0.0,0.0200000000000102
10,29,6,12.39,16.2,112.0,0.04,0.13,68.02,0.0,-0.4600000000000008
22,30,7,34.53,154.7,72.49,0.11,0.67,45.3,0.0,-4.649999999999992
10,27,6,45.44,188.15,88.22,0.1,0.26,56.45,0.25,1.2600000000000051
11,26,7,25.26,98.76,71.62,0.04,0.43,48.92,0.0,1.2900000000000065
8,21,7,19.98,69.92,73.41,0.05,0.28,48.21,0.0,-2.440000000000012
21,18,7,19.5,80.35,80.11,0.09,0.32,42.79,0.0,0.2300000000000039
3,23,7,14.98,52.35,82.08,0.08,0.3,49.82,0.0,0.990000000000002
20,27,7,33.34,175.81,70.04,0.11,0.6,45.35,0.0,-3.219999999999999
2,4,7,24.64,82.93,71.51,0.1,0.35,42.69,0.07,1.2000000000000028
15,7,6,11.3,55.46,79.43,0.06,0.2,48.89,0.0,-2.8000000000000043
13,10,7,24.68,121.17,74.76,0.08,0.5,43.47,0.0,-0.2100000000000079
1,20,7,16.12,69.5,81.24,0.11,0.4,39.16,0.0,1.3800000000000026
23,4,7,29.63,124.79,76.17,0.1,0.4,52.19,0.0,-2.4399999999999977
7,26,7,26.69,94.33,70.63,0.04,0.41,51.29,0.0,-1.809999999999988
6,7,7,36.6,183.08,72.8,0.1,0.55,54.9,0.0,-0.2700000000000102
18,8,7,26.86,101.91,74.89,0.12,0.53,51.43,0.0,1.3700000000000043
7,7,6,17.76,92.53,79.19,0.03,0.19,51.16,0.0,-2.1499999999999986
6,28,7,27.5,138.5,69.79,0.09,0.63,45.25,0.0,0.4699999999999988
1,22,6,33.69,165.06,78.63,0.08,0.48,54.85,0.0,-3.0999999999999943
22,17,7,21.3,96.7,79.19,0.07,0.35,41.98,0.0,1.8699999999999903
16,22,7,13.63,47.24,74.16,0.07,0.28,42.77,0.0,0.6299999999999955
11,23,7,17.98,77.24,73.36,0.05,0.42,47.22,0.0,-0.0399999999999991
7,5,6,17.49,73.65,76.35,0.04,0.28,51.66,0.0,-2.6899999999999977
6,25,6,42.49,158.84,96.25,0.07,0.63,73.69,0.0,-2.0
9,26,7,24.88,88.05,70.63,0.04,0.39,49.83,0.0,-1.740000000000009
6,18,7,21.67,88.61,80.5,0.05,0.26,43.21,0.0,0.4200000000000017
5,3,6,51.63,239.43,96.34,0.06,0.46,77.49,0.0,1.2800000000000011
6,7,6,18.78,97.71,79.77,0.03,0.19,52.91,0.0,-2.019999999999996
16,17,6,33.62,149.4,82.56,0.08,0.39,47.33,0.0,-1.6999999999999886
14,31,7,30.52,140.97,73.0,0.11,0.54,45.76,0.0,0.1299999999999954
14,9,6,4.17,16.47,70.75,0.05,0.19,35.53,0.0,-0.3300000000000018
2,30,7,31.5,151.85,67.67,0.1,0.74,46.7,0.0,-0.3299999999999983
9,17,7,25.27,116.06,75.93,0.05,0.4,40.93,0.0,-1.3199999999999932
0,26,7,31.24,102.23,72.25,0.09,0.45,50.79,0.0,-0.2300000000000039
8,1,6,43.38,137.58,87.26,0.04,0.44,60.59,0.0,-1.1099999999999994
22,12,7,14.68,59.11,81.51,0.07,0.28,43.69,0.0,0.6599999999999966
0,27,7,34.61,166.76,69.07,0.09,0.64,49.27,0.0,-3.1799999999999926
20,14,7,24.48,109.01,76.25,0.1,0.54,41.37,0.0,0.7600000000000051
17,19,6,21.04,86.88,81.3,0.09,0.47,51.81,0.0,1.9099999999999968
11,11,6,10.05,36.94,78.91,0.03,0.26,43.07,0.0,-0.6999999999999957
1,8,7,41.24,169.02,80.16,0.1,0.64,57.17,0.0,-1.480000000000004
14,25,7,23.76,89.45,78.31,0.08,0.4,52.51,0.0,-1.490000000000009
